sub_plot,plot_code,treatment_code_partitioning,co2ref_ppm_sec,InputD,time,InputF,year,month,day,atmp_mb,measurement_code,replica,collar_number
1,PP1,con_no_lit,441,0,4,0,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,442,0,9,0,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,444,4,14,0.28,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,447,6,19,0.33,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,449,9,24,0.36,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,452,12,28,0.39,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,454,14,33,0.4,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,456,17,38,0.42,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,459,19,43,0.42,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,461,22,48,0.43,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,464,24,52,0.44,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,466,27,57,0.44,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,468,29,62,0.44,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,471,32,67,0.45,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,473,34,72,0.45,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,475,36,76,0.45,2013,10,1,989,NA,1,NA
1,PP1,con_no_lit,478,39,81,0.45,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,480,41,86,0.45,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,482,43,91,0.45,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,485,46,96,0.45,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,487,48,100,0.45,2013,10,1,988,NA,1,NA
1,PP1,con_no_lit,489,51,105,0.45,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,458,0,0,0,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,458,0,4,0,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,458,0,9,0,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,459,0,14,0.04,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,460,1,19,0.07,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,461,2,24,0.1,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,462,3,28,0.12,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,463,5,33,0.14,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,465,6,38,0.16,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,466,8,43,0.17,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,467,9,48,0.18,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,468,10,52,0.19,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,469,11,57,0.19,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,470,13,62,0.19,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,471,14,67,0.2,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,472,15,72,0.2,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,473,16,76,0.2,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,475,17,81,0.2,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,475,18,86,0.2,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,477,19,91,0.2,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,478,21,96,0.2,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,479,22,100,0.2,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,480,23,105,0.2,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,481,24,110,0.21,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,483,25,115,0.21,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,484,27,120,0.21,2013,10,1,988,NA,1,NA
1,PP1,so_no_lit,485,28,124,0.21,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,433,0,0,0,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,439,0,4,0,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,443,0,9,0,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,448,14,14,0.94,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,453,19,19,0.94,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,456,22,24,0.89,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,459,26,28,0.86,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,464,30,33,0.84,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,467,33,38,0.82,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,471,37,43,0.81,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,474,40,48,0.79,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,477,43,52,0.78,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,480,46,57,0.76,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,484,49,62,0.75,2013,10,1,988,NA,1,NA
1,PP1,my_no_lit,487,52,67,0.74,2013,10,1,988,NA,1,NA
1,PP1,ml,436,0,0,0,2013,10,1,988,NA,1,NA
1,PP1,ml,413,0,4,0,2013,10,1,988,NA,1,NA
1,PP1,ml,414,0,9,0,2013,10,1,988,NA,1,NA
1,PP1,ml,416,17,14,-1.14,2013,10,1,988,NA,1,NA
1,PP1,ml,416,14,19,-0.71,2013,10,1,989,NA,1,NA
1,PP1,ml,417,11,24,-0.45,2013,10,1,989,NA,1,NA
1,PP1,ml,419,8,28,-0.28,2013,10,1,988,NA,1,NA
1,PP1,ml,420,6,33,-0.16,2013,10,1,988,NA,1,NA
1,PP1,ml,421,3,38,-0.08,2013,10,1,988,NA,1,NA
1,PP1,ml,422,1,43,-0.03,2013,10,1,988,NA,1,NA
1,PP1,ml,423,0,48,0.01,2013,10,1,988,NA,1,NA
1,PP1,ml,424,2,52,0.04,2013,10,1,988,NA,1,NA
1,PP1,ml,425,4,57,0.06,2013,10,1,988,NA,1,NA
1,PP1,ml,426,5,62,0.08,2013,10,1,988,NA,1,NA
1,PP1,ml,428,7,67,0.1,2013,10,1,988,NA,1,NA
1,PP1,ml,429,8,72,0.11,2013,10,1,988,NA,1,NA
1,PP1,ml,430,10,76,0.12,2013,10,1,988,NA,1,NA
1,PP1,ml,431,11,81,0.13,2013,10,1,989,NA,1,NA
1,PP1,ml,432,13,86,0.14,2013,10,1,988,NA,1,NA
1,PP1,ml,434,14,91,0.15,2013,10,1,988,NA,1,NA
1,PP1,ml,435,16,96,0.16,2013,10,1,988,NA,1,NA
1,PP1,ml,436,17,100,0.16,2013,10,1,988,NA,1,NA
1,PP1,ml,437,19,105,0.17,2013,10,1,988,NA,1,NA
1,PP1,ml,437,20,110,0.17,2013,10,1,989,NA,1,NA
1,PP1,ml,439,21,115,0.17,2013,10,1,988,NA,1,NA
1,PP1,ml,441,23,120,0.18,2013,10,1,988,NA,1,NA
1,PP1,ml,442,24,124,0.18,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,476,0,0,0,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,481,0,4,0,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,484,0,9,0,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,486,10,14,0.65,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,488,11,19,0.58,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,490,13,24,0.54,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,493,15,28,0.51,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,495,17,33,0.49,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,496,19,38,0.47,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,498,21,43,0.46,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,500,22,48,0.45,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,502,24,52,0.44,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,504,26,57,0.43,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,506,28,62,0.42,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,508,30,67,0.42,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,510,31,72,0.41,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,512,33,76,0.41,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,514,35,81,0.4,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,516,37,86,0.4,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,517,38,91,0.4,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,519,40,96,0.39,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,521,42,100,0.39,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,523,44,105,0.39,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,525,46,110,0.39,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,527,47,115,0.39,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,529,49,120,0.39,2013,10,1,988,NA,1,NA
3,PP1,con_nor_lit,530,51,124,0.38,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,439,0,0,0,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,442,0,4,0,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,444,0,9,0,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,445,6,14,0.4,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,447,7,19,0.34,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,447,7,24,0.29,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,448,8,28,0.26,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,448,8,33,0.23,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,449,8,38,0.21,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,449,9,43,0.19,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,450,9,48,0.18,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,451,9,52,0.17,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,451,9,57,0.16,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,451,10,62,0.15,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,452,10,67,0.15,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,453,11,72,0.14,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,453,11,76,0.14,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,453,11,81,0.13,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,454,12,86,0.13,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,455,12,91,0.13,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,455,13,96,0.12,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,456,13,100,0.12,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,456,13,105,0.12,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,456,14,110,0.12,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,457,14,115,0.12,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,458,15,120,0.11,2013,10,1,988,NA,1,NA
3,PP1,con_no_lit,458,15,124,0.11,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,461,0,0,0,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,468,0,4,0,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,471,0,9,0,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,473,11,14,0.76,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,475,13,19,0.66,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,477,15,24,0.6,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,479,16,28,0.55,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,481,18,33,0.51,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,483,19,38,0.48,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,485,21,43,0.46,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,486,22,48,0.44,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,488,24,52,0.42,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,489,25,57,0.41,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,491,26,62,0.4,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,493,28,67,0.39,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,494,29,72,0.38,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,496,31,76,0.38,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,498,32,81,0.37,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,500,34,86,0.37,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,501,35,91,0.37,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,503,37,96,0.36,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,505,39,100,0.36,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,507,40,105,0.36,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,509,42,110,0.36,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,511,44,115,0.36,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,513,46,120,0.36,2013,10,1,988,NA,1,NA
3,PP1,so_no_lit,515,47,124,0.36,2013,10,1,988,NA,1,NA
3,PP1,my_no_lit,459,0,0,0,2013,10,1,988,NA,1,NA
3,PP1,my_no_lit,467,0,4,0,2013,10,1,988,NA,1,NA
3,PP1,my_no_lit,477,0,9,0,2013,10,1,988,NA,1,NA
3,PP1,my_no_lit,487,28,14,1.83,2013,10,1,988,NA,1,NA
3,PP1,my_no_lit,496,37,19,1.81,2013,10,1,988,NA,1,NA
3,PP1,my_no_lit,504,45,24,1.77,2013,10,1,988,NA,1,NA
3,PP1,my_no_lit,512,53,28,1.75,2013,10,1,988,NA,1,NA
3,PP1,ml,445,0,0,0,2013,10,1,988,NA,1,NA
3,PP1,ml,453,0,4,0,2013,10,1,988,NA,1,NA
3,PP1,ml,457,0,9,0,2013,10,1,988,NA,1,NA
3,PP1,ml,461,15,14,1.03,2013,10,1,988,NA,1,NA
3,PP1,ml,464,18,19,0.92,2013,10,1,988,NA,1,NA
3,PP1,ml,467,21,24,0.82,2013,10,1,988,NA,1,NA
3,PP1,ml,469,23,28,0.75,2013,10,1,988,NA,1,NA
3,PP1,ml,471,24,33,0.69,2013,10,1,988,NA,1,NA
3,PP1,ml,474,26,38,0.65,2013,10,1,988,NA,1,NA
3,PP1,ml,476,28,43,0.61,2013,10,1,988,NA,1,NA
3,PP1,ml,478,30,48,0.59,2013,10,1,988,NA,1,NA
3,PP1,ml,481,32,52,0.57,2013,10,1,988,NA,1,NA
3,PP1,ml,483,33,57,0.55,2013,10,1,988,NA,1,NA
3,PP1,ml,485,35,62,0.54,2013,10,1,988,NA,1,NA
3,PP1,ml,487,37,67,0.52,2013,10,1,988,NA,1,NA
3,PP1,ml,489,39,72,0.52,2013,10,1,988,NA,1,NA
3,PP1,ml,491,41,76,0.51,2013,10,1,988,NA,1,NA
3,PP1,ml,493,43,81,0.5,2013,10,1,988,NA,1,NA
3,PP1,ml,496,45,86,0.49,2013,10,1,988,NA,1,NA
3,PP1,ml,498,47,91,0.48,2013,10,1,988,NA,1,NA
3,PP1,ml,500,49,96,0.48,2013,10,1,988,NA,1,NA
3,PP1,ml,502,51,100,0.47,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,451,0,0,0,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,458,0,4,0,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,463,0,9,0,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,468,17,14,1.12,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,472,21,19,1.05,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,477,25,24,1.01,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,482,30,28,0.98,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,486,34,33,0.96,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,491,38,38,0.95,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,495,43,43,0.94,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,500,48,48,0.94,2013,10,1,988,NA,1,NA
5,PP1,con_nor_lit,505,52,52,0.94,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,432,0,0,0,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,439,0,4,0,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,445,0,9,0,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,449,16,14,1.1,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,453,20,19,1,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,457,23,24,0.93,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,460,27,28,0.89,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,464,30,33,0.85,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,467,33,38,0.82,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,471,37,43,0.8,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,475,40,48,0.79,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,478,43,52,0.78,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,482,47,57,0.76,2013,10,1,988,NA,1,NA
5,PP1,con_no_lit,485,50,62,0.76,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,428,0,0,0,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,436,0,4,0,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,445,0,9,0,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,449,22,14,1.45,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,453,25,19,1.25,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,455,27,24,1.09,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,458,29,28,0.96,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,460,30,33,0.86,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,462,32,38,0.78,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,464,33,43,0.72,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,465,34,48,0.67,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,467,35,52,0.62,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,469,36,57,0.59,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,470,37,62,0.56,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,472,38,67,0.53,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,474,39,72,0.51,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,475,40,76,0.49,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,477,41,81,0.48,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,479,43,86,0.47,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,481,44,91,0.46,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,483,45,96,0.45,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,485,47,100,0.44,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,486,48,105,0.43,2013,10,1,988,NA,1,NA
5,PP1,so_no_lit,488,50,110,0.42,2013,10,1,988,NA,1,NA
5,PP1,my_no_lit,464,0,0,0,2013,10,1,988,NA,1,NA
5,PP1,my_no_lit,470,0,4,0,2013,10,1,988,NA,1,NA
5,PP1,my_no_lit,477,0,9,0,2013,10,1,988,NA,1,NA
5,PP1,my_no_lit,485,20,14,1.35,2013,10,1,988,NA,1,NA
5,PP1,my_no_lit,492,27,19,1.35,2013,10,1,988,NA,1,NA
5,PP1,my_no_lit,499,34,24,1.36,2013,10,1,988,NA,1,NA
5,PP1,my_no_lit,506,41,28,1.37,2013,10,1,988,NA,1,NA
5,PP1,my_no_lit,513,49,33,1.37,2013,10,1,988,NA,1,NA
5,PP1,my_no_lit,519,55,38,1.37,2013,10,1,988,NA,1,NA
5,PP1,ml,477,0,0,0,2013,10,1,988,NA,1,NA
5,PP1,ml,481,0,4,0,2013,10,1,988,NA,1,NA
5,PP1,ml,483,0,9,0,2013,10,1,988,NA,1,NA
5,PP1,ml,485,7,14,0.48,2013,10,1,988,NA,1,NA
5,PP1,ml,487,9,19,0.47,2013,10,1,988,NA,1,NA
5,PP1,ml,490,11,24,0.47,2013,10,1,988,NA,1,NA
5,PP1,ml,493,14,28,0.47,2013,10,1,988,NA,1,NA
5,PP1,ml,496,17,33,0.49,2013,10,1,988,NA,1,NA
5,PP1,ml,499,20,38,0.5,2013,10,1,988,NA,1,NA
5,PP1,ml,502,24,43,0.52,2013,10,1,988,NA,1,NA
5,PP1,ml,506,27,48,0.54,2013,10,1,988,NA,1,NA
5,PP1,ml,510,31,52,0.56,2013,10,1,988,NA,1,NA
5,PP1,ml,513,35,57,0.57,2013,10,1,988,NA,1,NA
5,PP1,ml,518,39,62,0.59,2013,10,1,988,NA,1,NA
5,PP1,ml,521,43,67,0.61,2013,10,1,988,NA,1,NA
5,PP1,ml,526,47,72,0.62,2013,10,1,988,NA,1,NA
5,PP1,ml,530,52,76,0.64,2013,10,1,988,NA,1,NA
11,PP1,con_nor_lit,414,0,0,0,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,415,0,4,0,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,415,0,9,0,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,414,0,14,0.01,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,414,0,19,0,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,415,0,24,0,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,416,0,28,0.02,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,416,1,33,0.04,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,417,2,38,0.05,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,418,3,43,0.07,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,448,17,48,0.34,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,461,32,52,0.58,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,462,44,57,0.72,2013,10,1,990,NA,1,NA
11,PP1,con_nor_lit,466,53,62,0.8,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,446,0,0,0,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,446,0,4,0,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,456,0,9,0,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,459,14,14,0.97,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,461,17,19,0.86,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,464,19,24,0.78,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,466,21,28,0.71,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,468,23,33,0.66,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,471,25,38,0.62,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,473,27,43,0.6,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,475,29,48,0.57,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,478,31,52,0.56,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,480,33,57,0.54,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,483,35,62,0.54,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,485,37,67,0.53,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,487,40,72,0.52,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,490,42,76,0.51,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,492,44,81,0.51,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,495,46,86,0.51,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,497,49,91,0.5,2013,10,1,990,NA,1,NA
11,PP1,con_no_lit,500,51,96,0.5,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,466,0,0,0,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,476,0,4,0,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,483,0,9,0,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,488,21,14,1.42,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,492,25,19,1.25,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,496,28,24,1.13,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,499,31,28,1.04,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,503,34,33,0.97,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,506,37,38,0.91,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,509,40,43,0.87,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,513,42,48,0.84,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,516,45,52,0.81,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,520,48,57,0.79,2013,10,1,990,NA,1,NA
11,PP1,so_no_lit,523,51,62,0.78,2013,10,1,990,NA,1,NA
11,PP1,my_no_lit,436,0,0,0,2013,10,1,990,NA,1,NA
11,PP1,my_no_lit,445,0,4,0,2013,10,1,990,NA,1,NA
11,PP1,my_no_lit,453,0,9,0,2013,10,1,990,NA,1,NA
11,PP1,my_no_lit,458,22,14,1.45,2013,10,1,990,NA,1,NA
11,PP1,my_no_lit,463,27,19,1.33,2013,10,1,990,NA,1,NA
11,PP1,my_no_lit,468,31,24,1.24,2013,10,1,990,NA,1,NA
11,PP1,my_no_lit,473,36,28,1.18,2013,10,1,990,NA,1,NA
11,PP1,my_no_lit,478,40,33,1.13,2013,10,1,990,NA,1,NA
11,PP1,my_no_lit,483,44,38,1.1,2013,10,1,990,NA,1,NA
11,PP1,my_no_lit,487,49,43,1.07,2013,10,1,990,NA,1,NA
11,PP1,my_no_lit,492,53,48,1.05,2013,10,1,990,NA,1,NA
11,PP1,ml,436,0,0,0,2013,10,1,990,NA,1,NA
11,PP1,ml,440,0,4,0,2013,10,1,990,NA,1,NA
11,PP1,ml,444,0,9,0,2013,10,1,990,NA,1,NA
11,PP1,ml,447,10,14,0.71,2013,10,1,990,NA,1,NA
11,PP1,ml,451,14,19,0.71,2013,10,1,990,NA,1,NA
11,PP1,ml,454,17,24,0.7,2013,10,1,990,NA,1,NA
11,PP1,ml,458,21,28,0.7,2013,10,1,990,NA,1,NA
11,PP1,ml,461,24,33,0.7,2013,10,1,990,NA,1,NA
11,PP1,ml,465,28,38,0.69,2013,10,1,990,NA,1,NA
11,PP1,ml,468,31,43,0.69,2013,10,1,990,NA,1,NA
11,PP1,ml,472,35,48,0.69,2013,10,1,990,NA,1,NA
11,PP1,ml,475,38,52,0.68,2013,10,1,990,NA,1,NA
11,PP1,ml,478,41,57,0.68,2013,10,1,990,NA,1,NA
11,PP1,ml,481,44,62,0.67,2013,10,1,990,NA,1,NA
11,PP1,ml,485,48,67,0.67,2013,10,1,990,NA,1,NA
11,PP1,ml,488,51,72,0.67,2013,10,1,990,NA,1,NA
13,PP1,con_nor_lit,472,0,0,0,2013,10,1,990,NA,1,NA
13,PP1,con_nor_lit,472,0,4,0,2013,10,1,990,NA,1,NA
13,PP1,con_nor_lit,473,0,9,0,2013,10,1,990,NA,1,NA
13,PP1,con_nor_lit,473,0,14,0.04,2013,10,1,990,NA,1,NA
