Tree ID,stem tag grouping,Pv. Tag No,tree_tag,T1,T2,X,Y,Family,Species,Tree Notes,density,WD Type,database_id,DBH0,dbh,DPOMtMinus1,DBH2,DBH3,DBH4,POM0,POM,F1,F2,F3,F4,LI,CI,CF,height_m,F5,Height Broken At,Census Notes,census_database_id,census_date,plot_code,census_date2,year,month,day
750701,NA,NA,69,7,NA,22,70,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3137579,115,115,NA,115,115,115,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750702,NA,NA,70,7,NA,20.5,68.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137580,294,294,NA,294,294,294,NA,2780,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750703,NA,NA,71,7,NA,22,68.5,Rubiaceae,Porterandia cladantha,NA,NA,WDFamily,3137581,261,261,NA,261,261,261,NA,1300,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750704,NA,NA,72,7,NA,23.5,65,Fabaceae,Pentaclethra macrophylla,NA,NA,WDSpecies,3137582,526,541,NA,541,541,541,NA,2350,cf,1,0,1,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750705,NA,NA,73,8,NA,20,59,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,3137583,109,109,NA,109,109,109,NA,1900,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750706,NA,NA,74,8,NA,25,58,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137584,297,297,NA,297,297,297,NA,1300,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750707,NA,NA,75,8,NA,20.5,57,Irvingiaceae,Desbordesia glaucescens,NA,NA,WDSpecies,3137585,423,423,NA,423,423,423,NA,2880,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750708,NA,NA,76,8,NA,23,47.5,Irvingiaceae,Desbordesia glaucescens,NA,NA,WDSpecies,3137586,510,510,NA,510,510,510,NA,3630,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750709,NA,NA,77,8,NA,28,44,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,3137587,915,915,NA,915,915,915,NA,3600,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750710,NA,NA,78,8,NA,29.5,45,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,3137588,238,238,NA,238,238,238,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750711,NA,NA,79,9,NA,22,28.5,Fabaceae,Swartzia fistuloides,NA,NA,WDFamily,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750712,NA,NA,80,9,NA,37,34,Burseraceae,Dacryodes normandii,NA,NA,WDSpecies,3137590,365,365,NA,365,365,365,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750713,NA,NA,81,9,NA,38.5,32,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137591,404,404,NA,404,404,404,NA,2880,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750714,NA,NA,83,9,NA,39.5,40,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137592,292,292,NA,292,292,292,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750715,NA,NA,84,9,NA,39.5,20.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137593,236,236,NA,236,236,236,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750716,NA,NA,85,9,NA,31.5,24.5,Malvaceae,Cola lizae,NA,NA,WDGenus,3137594,250,250,NA,250,250,250,NA,1300,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750717,NA,NA,86,9,NA,31,21,Irvingiaceae,Klainedoxa gabonensis,NA,NA,WDSpecies,3137595,870,870,NA,870,870,870,NA,2300,f,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750780,NA,NA,135,NA,NA,48.5,99,Euphorbiaceae,Maprounea membranacea,NA,NA,WDFamily,3137641,0,130,NA,130,130,130,NA,2550,a,1,0,7,NA,NA,NA,NA,NA,NA,"Hors placette, old T1=15",6072,2014.803,XXX_02,20141021,2014,10,21
750783,NA,NA,137,NA,NA,52.5,99.5,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3137643,0,342,NA,342,342,342,NA,2800,a,1,0,1,NA,NA,NA,NA,NA,NA,"Hors placette, old T1=15",6072,2014.803,XXX_02,20141021,2014,10,21
750784,NA,NA,138,NA,NA,57.5,99,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137644,0,406,NA,406,406,406,NA,1970,f,1,0,7,NA,NA,NA,NA,NA,NA,"Hors placette, old T1=15",6072,2014.803,XXX_02,20141021,2014,10,21
750851,NA,NA,211,NA,NA,87,99,Burseraceae,Aucoumea klaineana,NA,NA,WDSpecies,3137708,0,864,NA,864,864,864,NA,2890,c,1,0,1,NA,NA,NA,NA,NA,NA,"Hors placette, old T1=25",6072,2014.803,XXX_02,20141021,2014,10,21
750852,NA,NA,212,NA,NA,90.5,98.5,Fabaceae,Pentaclethra macrophylla,NA,NA,WDSpecies,3137709,0,497,NA,497,497,497,NA,2780,f,1,0,1,NA,NA,NA,NA,NA,NA,"Hors placette, old T1=25",6072,2014.803,XXX_02,20141021,2014,10,21
750853,NA,NA,213,NA,NA,94.5,100,Fabaceae,Pentaclethra macrophylla,NA,NA,WDSpecies,3137710,0,396,NA,396,396,396,NA,2980,c,1,0,7,NA,NA,NA,NA,NA,NA,"Hors placette, old T1=25",6072,2014.803,XXX_02,20141021,2014,10,21
750781,NA,NA,217,NA,NA,48.5,99,Euphorbiaceae,Maprounea membranacea,NA,NA,WDFamily,3137714,0,105,NA,105,105,105,NA,2400,ch,1,0,7,NA,NA,NA,NA,NA,NA,"Hors placette, old T1=15",6072,2014.803,XXX_02,20141021,2014,10,21
