"Stem tag grouping","tree_tag","T1","T2","X","Y","Family","original identification","Species","Tree Notes","dbh","POM","Extra D","Extra POM","Flag1","Flag2","Flag3","Flag4","LI","CI","CF","CD1","CD2","height_m","Flag5","Height Broken At","Census Notes","voucher code","voucher collected","census_date","plot_code","year","month","day"
NA,539,"16","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,540,"16","",14,6,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,541,"16","",14,7,"Dipterocarpaceae",NA,"Shorea fallax",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,542,"16","",11,14,"Dipterocarpaceae",NA,"Dipterocarpus kunstleri",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,543,"16","",18,10,"Dipterocarpaceae",NA,"Shorea parvistipulata",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,544,"16","",15,14,"Anacardiaceae",NA,"Gluta wallichii",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,545,"16","",14,16,"Meliaceae",NA,"Dysoxylum excelsum",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,546,"16","",14,19,"Anacardiaceae",NA,"Melanochyla tomentosa",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,547,"16","",13,18,"Myristicaceae",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,548,"16","",13,15,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,549,"16","",9,18,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,550,"16","",9,14,"Dipterocarpaceae",NA,"Dipterocarpus kunstleri",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,551,"16","",7,14,"Fagaceae",NA,"Lithocarpus sundaicus",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,552,"16","",5,14,"Dipterocarpaceae",NA,"Shorea pauciflora",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,553,"16","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,554,"16","",9,8,"Euphorbiaceae",NA,"Koilodepas longifolium",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,555,"16","",7,4,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,556,"16","",8,2,"Euphorbiaceae",NA,"Neoscortechinia kingii",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,558,"16","",9,18,"Euphorbiaceae",NA,"Macaranga gigantea",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,557,"16","",11,19,"Phyllanthaceae",NA,"Cleistanthus paxii",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,559,"17","",2,12,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,560,"17","",2,7,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,561,"17","",6,3,"Sapindaceae",NA,"Indet indet",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,562,"18","",20,2,"Meliaceae",NA,"Chisocheton patens",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,563,"18","",19,1,"Dipterocarpaceae",NA,"Shorea fallax",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,564,"18","",13,3,"Dipterocarpaceae",NA,"Shorea parvistipulata",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,565,"18","",16,8,"Dipterocarpaceae",NA,"Shorea pauciflora",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,566,"18","",NA,NA,"Dipterocarpaceae",NA,"Shorea pauciflora",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,567,"18","",12,12,"Lauraceae",NA,"Nothaphoebe umbelliflora",NA,NA,NA,NA,NA,"ah","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,568,"18","",12,12,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,569,"18","",NA,NA,"Dipterocarpaceae",NA,"Vatica umbonata",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,570,"18","",NA,NA,"Dipterocarpaceae",NA,"Shorea faguetiana",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,571,"18","",6,6,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,572,"19","",4,2,"Dipterocarpaceae",NA,"Shorea johorensis",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,573,"19","",3,2,"Euphorbiaceae",NA,"Hancea penangensis",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,574,"19","",7,5,"Sapindaceae",NA,"Nephelium ramboutan-ake",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,575,"19","",9,5,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,576,"19","",1,13,"Symplocaceae",NA,"Symplocos fasciculata",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,577,"19","",4,15,"Dipterocarpaceae",NA,"Parashorea tomentella",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,578,"19","",3,19,"Moraceae",NA,"Ficus treubii",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,579,"20","",19,6,"Lecythidaceae",NA,"Barringtonia macrostachya",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,580,"20","",19,1,"Fagaceae",NA,"Lithocarpus gracilis",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,581,"20","",NA,NA,"Fabaceae",NA,"Sindora irpicina",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,582,"20","",3,10,"Lauraceae",NA,"Lindera lucida",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,583,"20","",7,14,"Lauraceae",NA,"Lindera lucida",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,584,"20","",10,12,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,585,"20","",11,15,"Lauraceae",NA,"Litsea ferruginea",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,586,"21","",3,1,"Euphorbiaceae",NA,"Mallotus muticus",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,587,"21","",2,4,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,588,"21","",4,14,"Lecythidaceae",NA,"Planchonia brevistipitata",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,589,"21","",0,14,"Dipterocarpaceae",NA,"Parashorea malaanonan",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,590,"21","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,591,"21","",10,7,"Dipterocarpaceae",NA,"Parashorea tomentella",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,592,"21","",19,13,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,593,"21","",19,1,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,594,"21","",19,14,"Moraceae",NA,"Ficus treubii",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,595,"22","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,596,"22","",6,12,"Moraceae",NA,"Artocarpus anisophyllus",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,597,"22","",3,15,"Burseraceae",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,598,"22","",6,18,"Dipterocarpaceae",NA,"Parashorea malaanonan",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,599,"22","",6,17,"Rosaceae ",NA,"Prunus beccarii",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,600,"22","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,601,"22","",17,13,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,602,"22","",20,13,"Dipterocarpaceae",NA,"Parashorea malaanonan",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,603,"22","",NA,NA,"Dipterocarpaceae",NA,"Parashorea malaanonan",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,604,"23","",4,17,"Cannabaceae",NA,"Trema orientalis",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,605,"23","",23,12,"Dipterocarpaceae",NA,"Shorea pauciflora",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,606,"23","",21,10,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,607,"23","",10,8,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,608,"23","",9,13,"Euphorbiaceae",NA,"Macaranga pearsonii",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,609,"23","",19,15,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,610,"24","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,611,"24","",5,19,"Dipterocarpaceae",NA,"Shorea pauciflora",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,612,"24","",19,8,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,613,"25","",9,8,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,614,"25","",12,4,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,615,"25","",10,10,"Phyllanthaceae",NA,"Baccaurea lanceolata",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,616,"25","",12,14,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,617,"25","",12,14,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,618,"25","",NA,NA,"Primulaceae",NA,"Indet indet",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,363,"1","",1,9,"Sapindaceae",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,364,"1","",2,4,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,365,"1","",6,5,"Sapindaceae",NA,"Nephelium rambutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,366,"1","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,367,"1","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,368,"1","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,369,"1","",18,16,"Sapindaceae",NA,"Paranephelium joannis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,370,"1","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,371,"1","",8,11,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,372,"1","",3,17,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,373,"1","",6,20,"Dipterocarpaceae",NA,"Shorea faguetiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,374,"2","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,375,"2","",6,18,"Sapindaceae",NA,"Nephelium rambutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,376,"2","",6,19,"Dipterocarpaceae",NA,"Shorea faguetiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,377,"2","",8,20,"Sapindaceae",NA,"Nephelium rambutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,378,"2","",NA,NA,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,379,"2","",6,11,"Malvaceae",NA,"Microcos crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,380,"2","",3,8,"Dipterocarpaceae",NA,"Dipterocarpus caudiferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,381,"2","",20,20,"Lauraceae",NA,"Litsea grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,382,"2","",16,16,"Sapindaceae",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,383,"2","",15,18,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,384,"2","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,385,"3","",9,18,"Euphorbiaceae",NA,"Macaranga gigantea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,386,"3","",13,15,"Ebenaceae",NA,"Diospyros pilosanthera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,387,"3","",15,4,"Euphorbiaceae",NA,"Macaranga pearsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,388,"3","",15,4,"Euphorbiaceae",NA,"Macaranga pearsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,389,"4","",2,8,"Dipterocarpaceae",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,390,"4","",5,8,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,391,"4","",NA,NA,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,392,"4","",5,10,"Moraceae",NA,"Artocarpus tamaran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,393,"4","",5,10,"Dipterocarpaceae",NA,"Dipterocarpus gracilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,394,"4","",4,10,"Annonaceae",NA,"Phaeanthus splendens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,395,"4","",6,11,"Annonaceae",NA,"Phaeanthus splendens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,396,"4","",5,11,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,397,"4","",5,14,"Lauraceae",NA,"Lindera lucida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,398,"4","",4,7,"Sapotaceae",NA,"Palaquium dasyphyllum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,399,"4","",9,12,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,400,"4","",9,10,"Fagaceae",NA,"Lithocarpus ureolaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,401,"4","",13,10,"Dipterocarpaceae",NA,"Shorea fallax",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,402,"4","",13,10,"Dipterocarpaceae",NA,"Dipterocarpus kunstleri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,403,"4","",15,12,"Phyllanthaceae",NA,"Baccaurea angulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,404,"4","",15,13,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
NA,405,"4","",10,5,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201228","XXX_02","2020","12","28"
