"Tree ID","stem tag grouping","Pv. Tag No","tree_tag","T1","T2","X","Y","Family","Species","Subspecies","Variety","Recommended Family","Recommended Species","Recommended Subspecies","Recommended Variety","Tree Notes","density","WD Type","database_id","DBH0","dbh","DPOMtMinus1","DBH2","DBH3","DBH4","POM0","POM","F1","F2","F3","F4","LI","CI","CF","height_m","F5","Height Broken At","Census Notes","census_database_id","census_date","plot_code","census_date2","year","month","day"
1162015,NA,"","74",3,NA,57,18,"Fabaceae","Albizia adianthifolia",NA,NA,"Fabaceae","Albizia adianthifolia",NA,NA,"",0.5075,"WDSpecies",3127847,182,182,NA,182,182,182,NA,1300,"i","1",0,"0",NA,NA,NA,NA,NA,NA,"few leaves","6047","2012.205","BOB_01","20120316","2012","03","16"
1162016,NA,"","75",3,NA,57,16,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3127848,620,620,NA,620,620,620,NA,2800,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761294,NA,"","75.1",3,NA,60,17,"Malvaceae","Nesogordonia papaverifera",NA,NA,"Malvaceae","Nesogordonia papaverifera",NA,NA,"",0.645,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162017,NA,"","76",3,NA,59.5,15,"Simaroubaceae","Hannoa klaineana",NA,NA,"Simaroubaceae","Hannoa klaineana",NA,NA,"",0.310041667,"WDFamily",3127849,101,101,NA,101,101,101,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162018,NA,"","77",3,NA,55,3,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3127850,260,260,NA,260,260,260,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162019,NA,"","78",3,NA,55.5,1,"Cannabaceae","Celtis zenkeri",NA,NA,"Cannabaceae","Celtis zenkeri",NA,NA,"",0.6085,"WDSpecies",3127851,167,167,NA,167,167,167,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162020,NA,"","79",3,NA,55.5,1,"Euphorbiaceae","Mareya micrantha",NA,NA,"Euphorbiaceae","Mareya micrantha",NA,NA,"",0.434883333,"WDFamily",3127852,140,140,NA,140,140,140,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162021,NA,"","80",4,NA,69,5,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3127853,116,116,NA,116,116,116,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162022,NA,"","81",4,NA,70,5.5,"Cannabaceae","Celtis zenkeri",NA,NA,"Cannabaceae","Celtis zenkeri",NA,NA,"",0.6085,"WDSpecies",3127854,113,113,NA,113,113,113,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761298,NA,"","81.1",4,NA,74,0.5,"Euphorbiaceae","Mareya micrantha",NA,NA,"Euphorbiaceae","Mareya micrantha",NA,NA,"",0.434883333,"WDFamily",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162023,NA,"","82",4,NA,65,7,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3127855,363,363,NA,363,363,363,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761297,NA,"","82.1",4,NA,68,9,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162024,NA,"","83",4,NA,64,14,"Fabaceae","Amphimas pterocarpoides",NA,NA,"Fabaceae","Amphimas pterocarpoides",NA,NA,"",0.617428571,"WDSpecies",3127856,400,400,NA,400,400,400,NA,0,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162025,NA,"","84",4,NA,69,13.5,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",3127857,114,114,NA,114,114,114,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1720703,NA,"close to 84","84.1",4,NA,68,16,"Fabaceae","Bussea occidentalis",NA,NA,"Fabaceae","Bussea occidentalis",NA,NA,"",0.791666667,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761295,NA,"","84.2",4,NA,66,15,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",5023473,NA,109,NA,109,109,109,NA,1300,"a","1",0,"4",NA,NA,NA,NA,NA,NA,"AB: only measured in 2017, extrapolated backwards by mean growth rates of size class  ","6047","2012.205","BOB_01","20120316","2012","03","16"
1761296,NA,"","84.3",4,NA,70,12,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162026,NA,"","85",4,NA,66,17.5,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3127858,343,343,NA,343,343,343,NA,2900,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1720702,NA,"cloe 82","85.1",4,NA,63,19.5,"Apocynaceae","Funtumia indet",NA,NA,"Apocynaceae","Funtumia indet",NA,NA,"",0.424,"WDGenus",5023690,NA,101,NA,101,101,101,NA,1300,"a","1",0,"4",NA,NA,NA,NA,NA,NA,"AB17: suspect missed in early censuses, mean growth rate backwards","6047","2012.205","BOB_01","20120316","2012","03","16"
1162418,NA,"483","85.2",4,NA,62,18,"Malvaceae","Sterculia rhinopetala",NA,NA,"Malvaceae","Sterculia rhinopetala",NA,NA,"",0.673,"WDSpecies",5023675,NA,102,NA,102,102,102,NA,1300,"a","1",0,"4",NA,NA,NA,NA,NA,NA,"AB17: suspect missed in first census, mean growth rate backwards","6047","2012.205","BOB_01","20120316","2012","03","16"
1162027,NA,"","86",4,NA,75,19.5,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"",0.6765,"WDSpecies",3127859,214,214,NA,214,214,214,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162028,NA,"","87",4,NA,78.5,19,"Meliaceae","Trichilia prieuriana",NA,NA,"Meliaceae","Trichilia prieuriana",NA,NA,"",0.4825,"WDGenus",3127860,150,150,NA,150,150,150,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162029,NA,"","88",4,NA,79,13,"Rubiaceae","Craterispermum caudatum",NA,NA,"Rubiaceae","Craterispermum caudatum",NA,NA,"",0.69565607,"WDFamily",3127861,163,163,NA,163,163,163,NA,1300,"s","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162030,NA,"","90",4,NA,73,10,"Rutaceae","Zanthoxylum gilletii",NA,NA,"Rutaceae","Zanthoxylum gilletii",NA,NA,"",0.686090909,"WDSpecies",3127862,145,145,NA,145,145,145,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162031,NA,"","91",4,NA,74,8,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",3127863,108,108,NA,108,108,108,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162419,NA,"484","91.1",4,NA,NA,NA,"Fabaceae","Bussea occidentalis",NA,NA,"Fabaceae","Bussea occidentalis",NA,NA,"",0.791666667,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162032,NA,"","92",4,NA,79,4,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"",0.6765,"WDSpecies",3127864,235,235,NA,235,235,235,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162040,NA,"","100",5,NA,95,14.5,"Sapindaceae","Blighia sapida",NA,NA,"Sapindaceae","Blighia sapida",NA,NA,"",0.762,"WDSpecies",3127872,118,118,NA,118,118,118,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162041,NA,"","101",5,NA,93.5,9.5,"Cannabaceae","Celtis zenkeri",NA,NA,"Cannabaceae","Celtis zenkeri",NA,NA,"",0.6085,"WDSpecies",3127873,243,243,NA,243,243,243,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162042,NA,"","102",5,NA,93.5,8,"Fabaceae","Bussea occidentalis",NA,NA,"Fabaceae","Bussea occidentalis",NA,NA,"",0.791666667,"WDSpecies",3127874,261,261,NA,261,261,261,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162043,NA,"","103",5,NA,100,6,"Malvaceae","Ceiba pentandra",NA,NA,"Malvaceae","Ceiba pentandra",NA,NA,"",0.280642857,"WDSpecies",3127875,248,248,NA,248,248,248,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162044,NA,"","104",5,NA,99,4,"Malvaceae","Cola caricifolia",NA,NA,"Malvaceae","Cola caricifolia",NA,NA,"",0.601095238,"WDGenus",3127876,101,101,NA,101,101,101,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162045,NA,"","105",5,NA,93,3,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",3127877,114,114,NA,114,114,114,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162046,NA,"","106",5,NA,96,1.8,"Malvaceae","Cola caricifolia",NA,NA,"Malvaceae","Cola caricifolia",NA,NA,"",0.601095238,"WDGenus",3127878,100,100,NA,100,100,100,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1707722,NA,"314","106.1",5,NA,97,4,"Apocynaceae","Funtumia indet",NA,NA,"Apocynaceae","Funtumia indet",NA,NA,"",0.424,"WDGenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162047,NA,"","107",5,NA,97,2,"Fabaceae","Piptadeniastrum africanum",NA,NA,"Fabaceae","Piptadeniastrum africanum",NA,NA,"",0.605086957,"WDSpecies",3127879,100,100,NA,100,100,100,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162048,NA,"","108",5,NA,98,0,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3127880,545,545,NA,545,545,545,NA,3100,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
